חברה,שם,קטגוריה,אתר אינטרנט,כתובת,טלפון,קניות אונליין,אזור,חדש,latitude,longitude
IL MAKIAGE,צק פוסט חיפה,טיפוח וקוסמטיקה,www.ilmakiage.co.il,"ההסתדרות 44, חיפה ",03-5420524,N,צפון,N,32.790521,35.034481
IL MAKIAGE,קניון מודיעין ,טיפוח וקוסמטיקה,www.ilmakiage.co.il,"מודיעין, לב העיר 2",03-5420258,N,ירושלים,N,31.899588,35.007620
IL MAKIAGE,סחנין ,טיפוח וקוסמטיקה,www.ilmakiage.co.il,"סחנין, אלגליל 805",,N,צפון,N,32.860606,35.309312
IL MAKIAGE,ביג ירכא,טיפוח וקוסמטיקה,www.ilmakiage.co.il,"ירכא, ביג ירכא",050-8104064,N,צפון,N,32.956105,35.183169
IL MAKIAGE,מכללת באר שבע ,טיפוח וקוסמטיקה,www.ilmakiage.co.il,"באר שבע, מורדי הגטאות 106",,N,דרום,N,31.240520,34.791943
IL MAKIAGE,בית ספר - כרמיאל,טיפוח וקוסמטיקה,www.ilmakiage.co.il,"כרמיאל, מרכז ביג-מעלה כמון 2",074-7163134,N,צפון,N,32.927240,35.320790
IL MAKIAGE,בית ספר - לב המפרץ,טיפוח וקוסמטיקה,www.ilmakiage.co.il,"חיפה, קניון לב המפרץ, ההסתדרות 55",074-7163134,N,צפון,N,32.794440,35.037250
IL MAKIAGE,בית ספר - בני ברק,טיפוח וקוסמטיקה,www.ilmakiage.co.il,"בני ברק, רבי עקיבא 36",074-7163134,N,מרכז,N,32.088620,34.826730
IL MAKIAGE,בית ספר - תל אביב,טיפוח וקוסמטיקה,www.ilmakiage.co.il,"תל אביב, החרש 8",074-7163134,N,מרכז,N,32.056240,34.783760
IL MAKIAGE,בית ספר - ירושלים,טיפוח וקוסמטיקה,www.ilmakiage.co.il,"ירושלים, קניון מלחה, אגודת הספורט ביתר 1",074-7163134,N,ירושלים,N,31.751680,35.187230
ללין,מרכז צמרות,טיפוח וקוסמטיקה,www.laline.co.il,"תל אביב, ניסים אלוני 10",054-3345082,N,מרכז,N,32.08880016805175,34.797248390096634
ללין,כפר סבא הירוקה,טיפוח וקוסמטיקה,www.laline.co.il,"כפר סבא, רפפורט 3",,N,שרון,N,32.192343,34.891902
ללין,קניון חוצות,טיפוח וקוסמטיקה,www.laline.co.il,"אשקלון, שד' בן גוריון 1",054-3345043,N,דרום,N,31.660401440079475,34.58940244007948
LARIMAR CLINIC,קניון ביג פאשן בית שמש ,טיפוח וקוסמטיקה,larimarclinic.co.il/,"בית שמש, יגאל אלון 1",02-6253388,N,ירושלים,N,31.755961,34.990446
LARIMAR CLINIC,קניון מלחה ירושלים ,טיפוח וקוסמטיקה,larimarclinic.co.il/,"ירושלים, אגודת הספורט ביתר 1 ",02-6456395,N,ירושלים,N,31.750939,35.187367
LARIMAR CLINIC,גן העיר - כרמיאל,טיפוח וקוסמטיקה,larimarclinic.co.il/,"כרמיאל, החרושת 15",04-9022554,N,צפון,N,32.921707,35.307997
LARIMAR CLINIC,קניון עזריאלי מודיעין ,טיפוח וקוסמטיקה,larimarclinic.co.il/,"מודיעין, לב העיר 2 ",08-9701300,N,ירושלים,N,31.899107,35.007848
LARIMAR CLINIC,נוף הגליל,טיפוח וקוסמטיקה,larimarclinic.co.il/,"נוף הגליל, דרך העמק 41",04-6893036,N,צפון,N,32.695632,35.313002
LARIMAR CLINIC,קניון עיר ימים נתניה ,טיפוח וקוסמטיקה,larimarclinic.co.il/,"נתניה, בני ברמן 2",09-7739900,N,שרון,N,32.279156,34.846982
LARIMAR CLINIC,סינמה סיטי ראשון לציון ,טיפוח וקוסמטיקה,larimarclinic.co.il/,"ראשון לציון, ילדי טהרן 3",03-9743225,N,מרכז,N,31.984030,34.770799
Lavido ,זכרון יעקב ,טיפוח וקוסמטיקה,lavido.co.il,"זכרון יעקב, המייסדים 41",051-5813748,Y,צפון,Y,32.572786,34.953856
Lavido ,רמת ישי ,טיפוח וקוסמטיקה,lavido.co.il,"רמת ישי, הצפצפה 2",051-2675032,Y,צפון,Y,32.706727,35.174698
Lavido ,הרצליה - קניון שבעת הכוכבים ,טיפוח וקוסמטיקה,lavido.co.il,"הרצליה, קניון שבעת הכוכבים ",051-2395632,Y,שרון,Y,32.165051,34.823972
Medics Care,פתח תקווה ,טיפוח וקוסמטיקה,medics-care.co.il,"פתח תקווה, תוצרת הארץ 1 מגדל בסר ",054-7215777,Y,מרכז,Y,32.090164,34.859547
סבון של פעם,קניון ארנה,טיפוח וקוסמטיקה,,"הרצליה, השונית 2",09-9510517,N,שרון,N,32.163574,34.797691
ללין,קניון שרונים,טיפוח וקוסמטיקה,www.laline.co.il,"הוד השרון, הרקון 2",054-3345025,N,שרון,N,32.133294,34.90143
ללין,קניון עזראלי,טיפוח וקוסמטיקה,www.laline.co.il,"עכו, החרושת 2",054-3345089,N,צפון,N,32.923014453069655,35.081098951912836
סבון של פעם,קניון עכו,טיפוח וקוסמטיקה,,"עכו, דרך החרושת 2",04-8707977,N,צפון,N,32.92291199159312,35.081247392988516
ללין,קניון זיכרון יעקב,טיפוח וקוסמטיקה,www.laline.co.il,"זיכרון יעקב, אזור תעשיה מערבי",054-3345058,N,צפון,N,32.569662798692804,34.934427
ללין,ישפרו,טיפוח וקוסמטיקה,www.laline.co.il,"מודיעין, שד' המלאכות 121",054-3345099,N,ירושלים,N,31.89027,34.95831
SATARA קוסמטיקה,נתניה,טיפוח וקוסמטיקה,www.satara.com,"נתניה, כיכר העצמאות 12",,Y,שרון,N,32.330050,34.851830
ללין,דיזנגוף סנטר,טיפוח וקוסמטיקה,www.laline.co.il,"תל אביב, דיזנגוף 50",054-3345055,N,מרכז,N,32.075268440079476,34.77519744007948
ללין,כפר גנים,טיפוח וקוסמטיקה,www.laline.co.il,"פתח תקוה, העצמאות 65",054-3345081,N,מרכז,N,32.074746,34.869318
אפל מדיקל,אלעד,טיפוח וקוסמטיקה,applemedical.geo-media.co.il,"אלעד, בן זכאי 98",1800280290,Y,שרון,N,32.048090,34.965622
אפל מדיקל,מצליח,טיפוח וקוסמטיקה,applemedical.geo-media.co.il,"מצליח, המלאכה 122",1800280290,Y,מרכז,N,31.904472,34.878345
אפל מדיקל,בית שמש,טיפוח וקוסמטיקה,applemedical.geo-media.co.il,"בית שמש, ביאליק 34",,Y,ירושלים,N,31.751443,34.981592
ללין,קניון פתוח,טיפוח וקוסמטיקה,www.laline.co.il,"בית שמש, דרך יצחק רבין 2",054-3345046,N,ירושלים,N,31.747813,34.994356999999994
ללין,מתחם אשדוד סטאר,טיפוח וקוסמטיקה,www.laline.co.il,"אשדוד, ז'בוטינסקי 45",054-3345064,N,דרום,N,31.811728,34.647304999999996
ללין,קניון רמלה,טיפוח וקוסמטיקה,www.laline.co.il,"רמלה, שד' הרצל 91",054-3345077,N,מרכז,N,31.9263327986928,34.876201
ללין,פרץ סנטר,טיפוח וקוסמטיקה,www.laline.co.il,"מגדל העמק, שד' שאול אמור 77",054-3345085,N,צפון,N,32.6890087986928,35.248149
ללין,מגדל העמק,טיפוח וקוסמטיקה,www.laline.co.il,"מגדל העמק, שד' שאול אמור 77",054-3345085,N,צפון,N,32.688825201307196,35.248149
ללין,ביג פאשן,טיפוח וקוסמטיקה,www.laline.co.il,"טבריה, המברג 1",054-3345095,N,צפון,N,32.784174,35.497777
ללין,"ביל""ו סנטר",טיפוח וקוסמטיקה,www.laline.co.il,"קרית עקרון, צומת ביל""ו",054-3345034,N,מרכז,N,31.8715687986928,34.820204
לבנדר,חנות המפעל ומרכז המבקרים,טיפוח וקוסמטיקה,www.lavender.co.il,"פרדס חנה-כרכור, הנעורים 45",077-269-3374,Y,צפון,N,32.471940,34.996780
לבנדר,כפר סבא,טיפוח וקוסמטיקה,www.lavender.co.il,"כפר סבא, קניון ערים דוד אלעזר 4",077-269-3374,Y,שרון,N,32.178600,34.904300
ללין,ממילא,טיפוח וקוסמטיקה,www.laline.co.il,"ירושלים, שלמה המלך 11",054-3345032,N,ירושלים,N,31.778326,35.223352
ללין,קניון הדסה,טיפוח וקוסמטיקה,www.laline.co.il,"ירושלים, ישפרו סנטר",054-3345035,N,ירושלים,N,31.767764,35.160213
ללין,קניון מבשרת,טיפוח וקוסמטיקה,www.laline.co.il,"מבשרת ציון, הראל",054-3345033,N,ירושלים,N,31.803733,35.150394
ללין,קניון מלחה,טיפוח וקוסמטיקה,www.laline.co.il,"ירושלים, דרך אגודת ספורט בית""ר",054-3345014,N,ירושלים,N,31.752505,35.188983
ללין,מדרחוב,טיפוח וקוסמטיקה,www.laline.co.il,"ירושלים, בן הלל 6",054-3345061,N,ירושלים,N,31.782022,35.217369
ללין,מרכז המושבה,טיפוח וקוסמטיקה,www.laline.co.il,"גדרה, דרך בן גוריון 105",054-3345049,N,מרכז,N,31.804094,34.783961000000005
ללין,אייר פורט סיטי,טיפוח וקוסמטיקה,www.laline.co.il,"לוד, הגולן 9",054-3345072,N,מרכז,N,31.949335,34.884587
ללין,יקנעם,טיפוח וקוסמטיקה,www.laline.co.il,"יקנעם, התמר 1",054-3345015,N,צפון,N,32.661022,35.105723
ללין,חוצות המפרץ,טיפוח וקוסמטיקה,www.laline.co.il,"חיפה, החרושת - צומת וולקן",054-3345087,N,צפון,N,32.806295,35.057060
ללין,קניון נהריה,טיפוח וקוסמטיקה,www.laline.co.il,"נהריה, אירית 2",054-3345037,N,צפון,N,32.990235,35.095383
ללין,מרכז חאן,טיפוח וקוסמטיקה,www.laline.co.il,"ראש פינה, הגליל פינת גיא אוני",054-3345069,N,צפון,N,32.965428,35.546782
ללין,קניון הנגב,טיפוח וקוסמטיקה,www.laline.co.il,"באר שבע, שד' יצחק רגר 2",054-3345071,N,דרום,N,31.245481,34.796069
ללין,פארק הקרח,טיפוח וקוסמטיקה,www.laline.co.il,"אילת, קאופמן פינת המלאכים",054-3345045,N,אילת,N,29.554164,34.965634
ללין,קניון הסיטי,טיפוח וקוסמטיקה,www.laline.co.il,"אשדוד, שד' מנחם בגין פינת שד' הרצל",054-3345039,N,דרום,N,31.789533,34.640456
ללין,טיילת הילטון מלכת שבא,טיפוח וקוסמטיקה,www.laline.co.il,"אילת, אנטיב 8",054-3345024,N,אילת,N,29.563997,34.940879
ללין,קניון רוטשילד,טיפוח וקוסמטיקה,www.laline.co.il,"ראשון לציון, רוטשילד 45",054-3345036,N,מרכז,N,31.964011,34.798023
ללין,הדר יוסף,טיפוח וקוסמטיקה,www.laline.co.il,"תל אביב, קהילת סלוניקי 9",054-3345086,N,מרכז,N,32.113509,34.824387
ללין,קניון הזהב,טיפוח וקוסמטיקה,www.laline.co.il,"ראשון לציון, סחרוב 22",054-3345088,N,מרכז,N,31.990601,34.771619
ללין,מתחם ביג,טיפוח וקוסמטיקה,www.laline.co.il,"בית שמש, יגל אלון 3",054-3345012,N,ירושלים,N,31.755795,34.990222
ללין,עיר ימים,טיפוח וקוסמטיקה,www.laline.co.il,"נתניה, שד' בן גוריון פינת שזר",054-3345041,N,שרון,N,32.278102,34.842567
ללין,מתחם G,טיפוח וקוסמטיקה,www.laline.co.il,"כפר סבא, ויצמן 97",054-3345068,N,שרון,N,32.175580,34.907388
ללין,מתחם ביג,טיפוח וקוסמטיקה,www.laline.co.il,"נתניה, גיבורי ישראל 5 א'",054-3345074,N,שרון,N,32.325867,34.871587
ללין,מתחם ביג,טיפוח וקוסמטיקה,www.laline.co.il,"פרדס חנה, שד' הנדיב",054-3345042,N,צפון,N,32.475219,34.976778
ללין,מתחם ביג,טיפוח וקוסמטיקה,www.laline.co.il,"חדרה, צה""ל 35",054-3345018,N,צפון,N,32.439496,34.930175
ללין,קניון דרורים,טיפוח וקוסמטיקה,www.laline.co.il,"בני דרור, צומת בני דרור",054-3345084,N,שרון,N,32.257812,34.900114
ללין,קניון רמות,טיפוח וקוסמטיקה,www.laline.co.il,"ירושלים, גולדה מאיר פינת הקונגרס",054-3345017,N,ירושלים,N,31.817881,35.194427
ללין,שער הצפון,טיפוח וקוסמטיקה,www.laline.co.il,"קרית אתא, שד' חיפה 30",054-3345450,N,צפון,N,32.805621,35.074526
ללין,נצרת דודג',טיפוח וקוסמטיקה,www.laline.co.il,"נצרת עילית, דרך העמק 41",054-3345098,N,צפון,N,32.692810,35.305069
ללין,מתחם שרונה,טיפוח וקוסמטיקה,www.laline.co.il,"תל אביב, אלברט מנדלר 4",054-3345097,N,מרכז,N,32.072819,34.787085
מיידלע סבונים,חנות אינטרנטית בלבד,טיפוח וקוסמטיקה,soapshop.co.il/,"יבנה, משרדים בלבד-הפרח 2",,Y,מרכז,N,31.887730,34.730607
מימי לוזון ,תל אביב - קליניקה ,טיפוח וקוסמטיקה,www.mimi-luzon.co.il,"תל אביב, איינשטיין 10",03-9215085,Y,מרכז,N,32.112002,34.787346
נאטורפיל,דיזינגוף סנטר ,טיפוח וקוסמטיקה,,"תל אביב, דיזינגוף סנטר קומה מינוס 1 ",,N,מרכז,N,32.075004,34.774940
נאטורפיל,חיפה,טיפוח וקוסמטיקה,,"חיפה, דרך משה פלימן 4",,N,צפון,N,32.789903,34.964586
נאטורפיל,ירושלים,טיפוח וקוסמטיקה,,"ירושלים, רח' ביתר 1 קניון מלחה ",,N,ירושלים,N,31.754979,35.224670
נאטורפיל,באר שבע,טיפוח וקוסמטיקה,,"באר שבע, שד' יצחק רגר 2 צומת אלי",,N,דרום,N,31.244961,34.795705
נאטורפיל,גבעתיים ,טיפוח וקוסמטיקה,,"גבעתיים, יצחק רבין 53",,N,מרכז,N,32.066240,34.810450
נאטורפיל,אשדוד,טיפוח וקוסמטיקה,,"אשדוד, הגדוד העברי 6",,N,דרום,N,31.792947,34.638719
נאטורפיל,פתח תקוה,טיפוח וקוסמטיקה,,"פתח תקווה, הקניון הגדול פ""ת רחוב ז'בוטינסקי",,N,מרכז,N,32.093155,34.866232
נאטורפיל,ראשון לציון ,טיפוח וקוסמטיקה,,"ראשון לציון, קניון הזהב סחרוב 21",,N,מרכז,N,31.991192,34.774124
נאטורפיל,אשקלון ,טיפוח וקוסמטיקה,,"אשקלון, שד' בן גוריון 21, קניון גירון",,N,דרום,N,31.664565,34.565343
נאטורפיל,ירושלים ,טיפוח וקוסמטיקה,,"ירושלים, תחנה מרכזית ירושלים ",,N,ירושלים,N,31.788861,35.203121
נאטורפיל,רחובות ,טיפוח וקוסמטיקה,,"רחובות, ביל""ו 2",,N,מרכז,N,31.893334,34.806813
נאטורפיל,רעננה,טיפוח וקוסמטיקה,,"רעננה, אחוזה 142",,N,שרון,N,32.181594,34.871410
נאטורפיל,קיריון,טיפוח וקוסמטיקה,,"קריית ביאליק, דרך המייסדים 7",,N,צפון,N,32.844507,35.092485
נאטורפיל,קריית אונו ,טיפוח וקוסמטיקה,,"קריית אונו, שלמה המלך 37",,N,מרכז,N,32.055170,34.863254
נאטורפיל,מודיעין ,טיפוח וקוסמטיקה,,"מודיעין, לב העיר 2, קניון עזריאלי",,N,ירושלים,N,31.899250,35.008148
נאטורפיל,חדרה ,טיפוח וקוסמטיקה,,"חדרה, שדרות רוטשילד 40",,N,צפון,N,32.437604,34.921913
נאטורפיל,נצרת עילית,טיפוח וקוסמטיקה,,"נצרת עילית, דרך החטיבות 1",,N,צפון,N,32.698719,35.311861
נאטורפיל,תל אביב רמת החייל ,טיפוח וקוסמטיקה,,"תל אביב, הברזל 26 ",,N,מרכז,N,32.109367,34.840469
נאטורפיל,טבריה ,טיפוח וקוסמטיקה,,"טבריה, רחוב הירדן פינת רחוב הבנים",,N,צפון,N,32.788281,35.540184
נאטורפיל,נתניה,טיפוח וקוסמטיקה,,"נתניה, קניון השרון הרצל 60",,N,שרון,N,32.326855,34.862232
נאטורפיל,עפולה ,טיפוח וקוסמטיקה,,"עפולה, יהושע חנקין 14 קניון העמקים ",,N,צפון,N,32.603939,35.294019
נאטורפיל,יקנעם,טיפוח וקוסמטיקה,,"יקנעם, מתחם G ",,N,צפון,N,32.659701,35.104786
נאטורפיל,כרמיאל ,טיפוח וקוסמטיקה,,"כרמיאל, מעלה כמון 9",,N,צפון,N,32.926760,35.325266
סבון של פעם,סניף קרית טבעון,טיפוח וקוסמטיקה,,"קרית טבעון, כיכר בן גוריון 1",04-9534079,N,צפון,N,32.722305,35.130558
סבון של פעם,קניון אורות,טיפוח וקוסמטיקה,,"אור עקיבא, הנשיא 1",04-6101475,N,צפון,N,32.519052,34.947468
סבון של פעם,סבון של פעם,טיפוח וקוסמטיקה,,"רמת השרון, ביאליק 45",03-5474814,N,שרון,N,32.143996,34.844757
סבון של פעם,מרכז שוסטר,טיפוח וקוסמטיקה,,"תל-אביב, אחימאיר 19",03-6417526,N,מרכז,N,32.124848,34.802019
סבון של פעם,סבון של פעם,טיפוח וקוסמטיקה,,"תל-אביב, שינקין 21",03-6296233,N,מרכז,N,32.068748,34.775722
סבון של פעם,בית הכרם,טיפוח וקוסמטיקה,,"ירושלים, אביזוהר 7",02-6781219,N,ירושלים,N,31.774423,35.186910
